url,status,title,email,phone,address,copyright
https://daanbruhl.nl,200,[None],,,,
https://jachtbouwzevenhuizen.nl,200,TransIP - Reserved domain,,,,
https://tonhendriks.nl,200,Ton Hendriks Photography,,,,© 2024
aquarijntandartsen.nl,Error: [Failure instance: Traceback: <class 'scrapy.spidermiddlewares.httperror.HttpError'>: Ignoring non-200 response,,,,,
https://bouwvisiefriesland.nl,200,Home - Bouwvisie Friesland,,tel:0517-434633,,© 2024 Bouwvisie Friesland
https://seuntjens.nl,200,[None],,,,
https://www.moskeearrayan.nl/,200,Vereniging Moskee Arrayan,,,,© 2021 - 2024 Vereniging Moskee Arrayan
https://www.hzag.nl/,200,HZ Adviesgroep | Hypotheek-advies in Nederland,,,,
https://fitzroy.nl,200,Strategic creative agency | Fitzroy Amsterdam,mailto:Info@fitzroy.nl,tel:+31 (0)20 40 80 774,,
baanbaan.nl,Error: [Failure instance: Traceback: <class 'twisted.internet.error.DNSLookupError'>: DNS lookup failed: no results for hostname lookup: baanbaan.nl.,,,,,
https://inmotiqs.nl,200,inmotiQs – Think in new directions,,tel:0485490030,,
https://www.energiekeur.com/,200,Energiekeur.com,mailto:info@energiekeur.com,tel:0031105243434,,© 2024
https://theinkstation.nl,200,The Ink Station – Get inked,mailto:contact@company.com,,,
https://dispuutverkeer.nl,200,Home - Dispuut Verkeer,,,,© 2024
https://www.hagrokantoormeubelen.nl/,200,HAGRO - De partner voor uw gehele  kantoorinrichting,mailto:info@hagrokantoormeubelen.nl,tel:0773988037,,© Hagro Kantoormeubelen 2024
https://profitgym.nl,200,ProFit Gym - Tot 2 Maanden Gratis - Your Personal All-In Gym,,,,© Copyright 2024 - ProFit Gym
https://www.lavidakraamzorg.nl/,200,"
	LAVIDA Kraamzorg
",,,,Copyright © 2016 LAVIDA Kraamzorg
https://www.atoa.nl/,200,ATOA – Verbinding & vernieuwend,mailto:info@atoa.nl,tel:0625051912,,
https://dewinter.nl,200,Diëtistenpraktijk De Winter | Persoonlijk voedings- en leefstijladvies,mailto:receptie@dewinter.nl,tel:+31235573344,,© 2024 Diëtistenpraktijk Voedingsadviesbureau De Winter |
https://www.vinkdiesel.nl/en/,200,Vink diesel bv,mailto:info@vinkdiesel.nl,tel:0184415455,,
advocatenkantoorpalm.nl,Error: [Failure instance: Traceback: <class 'scrapy.exceptions.IgnoreRequest'>: Forbidden by robots.txt,,,,,
schilderwerkendrenth.nl,Error: [Failure instance: Traceback: <class 'twisted.internet.error.DNSLookupError'>: DNS lookup failed: no results for hostname lookup: schilderwerkendrenth.nl.,,,,,
http://usendes.nl/,200,TransIP - Reserved domain,,,,
redwoods.nl,Error: [Failure instance: Traceback: <class 'twisted.internet.error.DNSLookupError'>: DNS lookup failed: no results for hostname lookup: redwoods.nl.,,,,,
quenza.com,Error: [Failure instance: Traceback: <class 'twisted.web._newclient.ResponseNeverReceived'>: [<twisted.python.failure.Failure twisted.internet.error.ConnectionLost: Connection to the other side was lost in a non-clean fashion: Connection lost.>],,,,,
https://www.ebits.eu/,200,Home | EBitS,mailto:advies@ebits.eu,,,© 2023 by EBitS B.V.
https://bessemsfacilities.nl,200,Home - Welkom Bij Bessems FacilitiesWelkom Bij Bessems Facilities | Just another WordPress site,,,,Copyright ©2013-2014 
https://simply-b.nl,200,Simply B computerservice Cuijk - Home,mailto:info@simply-b.nl,,,
https://www.shopfordesign.nl/,200,Vintage meubel winkel | mid-century design | interieur,mailto:info@shopfordesign.nl,tel:(+31)614595833,, Copyright © 2023 Shop for Design; mid-century vintage design meubels. Alle rechten voorbehouden
https://www.vanwijkverf.nl/,200,"Verfgroothandel, Kennis- & Businesspartner | Van Wijk Verf",mailto:verkoop@vanwijkverf.nl,tel:0344614141,,© Van Wijk Verf B.V. |
https://hncdn.nl,200,[None],,,,
https://michiels-reusel.nl,200,Glas- & Schildersbedrijf Michiels Reusel BV,mailto:info@michiels-reusel.nl,,,© Copyright Glas- en Schildersbedrijf Michiels
https://zippidesign.nl,200,Official online Shop | Zippi Design,,,,© 2021 Zippi Design |
https://www.kinderopvangusstekje.nl/,200,"
	Kinderopvang & BSO in Drachtstercompagnie - bij Drachten
",,tel:+31512342922,,Copyright © 2024
https://byebra.com,200,Bye Bra | Comfort And Style For Every Occasion,,,,© 2023 Bye Bra. All rights reserved.
https://ats-transporttechnieken.nl,200,Home NL - ATS Transporttechnieken BV,,,,© 2024
https://kruydt.nl,200,Restaurant Kruydt,mailto:info@restaurantkruydt.nl,,,© Copyright 2020 | Realisatie: NIVO | All Rights Reserved
https://innvolve.nl,200,Innvolve - Microsoft Solutions Partner,mailto:info@innvolve.nl,tel:0031736843833,Routebeschrijving,© 2024 Innvolve Groep
https://www.groenrijkrijswijk.nl/,200,"Tuincentrum te Rijswijk, bezoek GroenRijk!",,tel:015-2126359,,© GroenRijk 't Haantje in Rijswijk
https://shawky.nl,200,Shawky - Advocaat - A'dam - alimentatie - omgangsregeling - mediation,mailto:%20advoc@shawky.nl,tel:+31205206252,,
https://trifier.nl,200,Agressie training in de zorg - Trifier,mailto:info@trifier.nl,tel:+310161231118,,©
https://riavdhoven.nl,200,Virtualmin,,,,
https://www.teunissenletselschade.nl/,200,Teunissen Letselschade - Letselschadebureau voor Limburg,,tel:0031495633600,,
https://www.petapc.frl/,200,"Home - petaPC - Reparatie van PC’s, laptops, tablets, smartphones",mailto:info@petapc.frl,tel:0583000172,,© petaPC
weijerzee.nl,"Error: [Failure instance: Traceback: <class 'twisted.web._newclient.ResponseNeverReceived'>: [<twisted.python.failure.Failure OpenSSL.SSL.Error: [('SSL routines', '', 'ssl/tls alert handshake failure')]>]",,,,,
https://www.greenwin.ca/,200,Toronto Apartments for Rent | Greenwin | Greenwin,,tel:(416) 614-4536 or toll-free 1 (888) 359-6294,,
muldermetaal.nl,Error: [Failure instance: Traceback: <class 'twisted.internet.error.DNSLookupError'>: DNS lookup failed: no results for hostname lookup: muldermetaal.nl.,,,,,
boogersrecycling.nl,Error: [Failure instance: Traceback: <class 'twisted.web._newclient.ResponseNeverReceived'>: [<twisted.python.failure.Failure twisted.internet.error.ConnectionLost: Connection to the other side was lost in a non-clean fashion: Connection lost.>],,,,,
https://www.hanko.nl/,200,HANKO - Uw partner in technische isolatie sinds 1978,,tel://+31 76 5871234,,© Copyright 2024 |
https://snoerentechniek.nl,200,Op deze domeinnaam is nog geen website geconfigureerd,,,,
https://automobielmaatschappij.nl,200,[None],,,,
https://www.sartransport.nl/,200,[None],,,,
https://benfraterman.nl,200,Web Server's Default Page,,,,
https://www.jacotech.nl/nl/,200,Home - Jacotech bv,mailto:info@jacotech.nl,,,
https://joskosmartflexwork.eu/nl/,200,Home,,,,
https://www.4minutes.nl/,200,Uitzendbureau 4 Minutes | Voor het leukste uitzendwerk in Twente,mailto:info@4minutes.nl,tel:0031 53 785 0731,,
https://cyberkel.com,200,geregistreerd via Argeweb,,,,
https://salonstuyff.nl,200,Salon Stuyff - Jouw kapsalon in Haarlem Noord en omstreken.,mailto:info@salonstuyff.nl,tel:+3123526 3679,"Stuyvesantstraat 63zw, 2023 KL, Haarlem",
https://us.appsuite.cloud/appsuite/,200,[None],,,,
chicagoroast.nl,Error: [Failure instance: Traceback: <class 'twisted.internet.error.DNSLookupError'>: DNS lookup failed: no results for hostname lookup: chicagoroast.nl.,,,,,
https://www.bouwmeestermetaal.com/,200,Meesters in Metaal – Bouwmeester Metaal,,,,
https://projon.nl,200,[None],,,,
https://www.seafoodcentre.nl/,200,Seafood Centre - Vis en Meer,mailto:info@seafoodcentre.nl,,,© 2024 Seafood Centre
https://fotografieopmaat.nl,200,[None],,,,
https://stormkamer.nl,200,Stormkamer | Theater op het scherpst van de snede,,,,
https://jansseninstallaties.nl,200,Janssen Installaties - Specialist in montage- en installatietechniek,mailto:info@jansseninstallaties.nl,tel:+31653809953,,Copyright © 2024 Janssen Installaties
https://www.boomba-bamboo.com/,200,Bamboe beddengoed - Boomba Bamboo,mailto:info@boomba-bamboo.com,tel://+31792340221,,Copyright © 2024 Boomba Bamboo.
your-webhost.nl,Error: [Failure instance: Traceback: <class 'scrapy.spidermiddlewares.httperror.HttpError'>: Ignoring non-200 response,,,,,
https://enjoj.nl,200,[None],,,,
https://www.salespromotor.com/,200,Salespromotor BV - Salespromotor BV,,tel:31592405151,,
https://www.hawedo.com/,200," Hawedo B.V. – We do safety, every day, for everyone",mailto:sales@hawedo.com,tel:+31(0)162312387,,© Hawedo B.V. 2024
https://www.interieurinspo.nl,200,Interieur inspiratie en woonideeën online - Interieur Inspo,,,,Copyright © 2018 Interieur Inspo
https://foodsayers.nl,200,FOODsayers - The Dutch Command,mailto:d.bruins@FOODsayers.nl,tel:+316-55 751 475,,
enckevort.nl,Error: [Failure instance: Traceback: <class 'twisted.internet.error.ConnectionRefusedError'>: Connection was refused by other side: 10061: No connection could be made because the target machine actively refused it..,,,,,
https://www.beachandbandits.com/,200,Beach & Bandits® - UV Zwemkleding voor Kinderen,,,,"© Copyright,"
https://waanzicht.nl,200,Laten we video content maken - videoproductie Goeree Overflakkee,,,,© 2022 waanzicht
https://www.versantvoortelektro.nl/,200,Home - Versantvoort Elektrotechniek,mailto:info@versantvoortelektro.nl,tel:0031499724174,,
https://www.qweb.nl/gereserveerd/,200,Domein gereserveerd | Qweb.nl,mailto:info@qweb.nl,tel:088 - 2 088 088,,
https://groosmantechniek.nl,200,"Groosman Techniek – Installatietechniek, zonne-energie en bouwwerkzaamheden",,,,
https://heandshegifts.nl,200,[None],,,,
https://www.gncduurzaam.nl/,200,"GNC Duurzaam | Dé specialist in Airconditioning, Warmtepompen en andere vormen van Klimaatbeheersing - GNC Duurzaam",,tel:+31(0)6 29 433 305,,© Copyright 2024 GNC Duurzaam - Powered by
http://keukencentrumtiel.nl/,200,TransIP - Reserved domain,,,,
http://pulspompen.nl/,200,TransIP - Reserved domain,,,,
studioboem.nl,Error: [Failure instance: Traceback: <class 'scrapy.spidermiddlewares.httperror.HttpError'>: Ignoring non-200 response,,,,,
https://www.wiggersmastercars.nl/,200,Wiggers Mastercars - Een droomauto kopen is pure emotie.,mailto:info@wiggersmastercars.nl,tel:+31534319100,,© 2024 Wiggers Mastercars
https://www.qunique.nl/,200,Beauty Instituut Q' Unique - Ondernemer van het jaar!,mailto:info@qunique.nl,,,Copyright © 2024 ·
http://badkamerverlichting.nl/,200,TransIP - Reserved domain,,,,
randeraat.nl,"Error: [Failure instance: Traceback: <class 'twisted.web._newclient.ResponseNeverReceived'>: [<twisted.python.failure.Failure OpenSSL.SSL.Error: [('SSL routines', '', 'ssl/tls alert handshake failure')]>]",,,,,
https://extremequality.nl,200,"""Placeholder &ndash; Antagonist""",,,,
https://bouwaf.nl,200,[None],,,,
https://b-rcosmetics.nl,200,Home - B&R Cosmetics - Dé groothandel voor uw kapsalon,mailto:info@b-rcosmetics.nl,,,Copyright 2024 ©
https://www.ardiuttien.nl/,200,Orthomoleculaire therapie - Praktijk Ardi Uttien,mailto:ardi@ardiuttien.nl,tel:023 230 5813,,
https://quartier.nl,200,Quartier B.V. | Lakken en olien en meubelbeitsen voor de parket- en meubelindustrie,mailto:info@quartier.nl,,,
patisserie-fes.nl,Error: [Failure instance: Traceback: <class 'twisted.internet.error.DNSLookupError'>: DNS lookup failed: no results for hostname lookup: patisserie-fes.nl.,,,,,
https://www.snackbardekikker.nl/foodticket/,200,🐸 De Kikker Koudekerk a/d Rijn | Officiële Website,mailto:info@snackbardekikker.nl,tel:0713416305,,© Copyright 2024 - Snackbar De Kikker - ⚡ by 
https://gameforge.com,200,[None],,,,
https://kleinwittenoord.nl,200,Klein Wittenoord | vergaderen - kookstudio - dineren,,,,©
https://www.hmcars.nl/,200,HM Cars Baarn - Welkom,,,,
energiesnoeier.nl,Error: [Failure instance: Traceback: <class 'scrapy.spidermiddlewares.httperror.HttpError'>: Ignoring non-200 response,,,,,
theallsparks.nl,Error: [Failure instance: Traceback: <class 'twisted.internet.error.DNSLookupError'>: DNS lookup failed: no results for hostname lookup: theallsparks.nl.,,,,,
fashionvamp.nl,Error: [Failure instance: Traceback: <class 'twisted.internet.error.DNSLookupError'>: DNS lookup failed: no results for hostname lookup: fashionvamp.nl.,,,,,
