url,status,title,email,phone,address,copyright
https://fairwear.org,200,Fair Wear,,,,
ettjen.nl,Error: [Failure instance: Traceback: <class 'twisted.internet.error.DNSLookupError'>: DNS lookup failed: no results for hostname lookup: ettjen.nl.,,,,,
https://rssb.nl,200,[None],mailto:info@rssb.nl,,,© 2024 Stichting Radha Soami Satsang Beas Nederland
https://supermassive.nl,200,Supermassive —  a creative motion design & animation studio – Supermassive,,,,
https://triogen.nl,200,Triogen | The Power of ORC Technology,,,,
https://jchair.nl,200,Kapper Rotterdam - JC Hair,,,,© 2024
xdot.nl,Error: [Failure instance: Traceback: <class 'twisted.web._newclient.ResponseNeverReceived'>: [<twisted.python.failure.Failure twisted.internet.error.ConnectionLost: Connection to the other side was lost in a non-clean fashion: Connection lost.>],,,,,
shopfirstfloor.nl,Error: [Failure instance: Traceback: <class 'twisted.internet.error.DNSLookupError'>: DNS lookup failed: no results for hostname lookup: shopfirstfloor.nl.,,,,,
https://www.tak-caravans.nl/,200,Tak Caravans en Recreatie - Tak Caravans & Recreatie,,,,
https://www.nl-psy.nl/,200,"NL-PSY, Jeugd en gezin, volwassenen en ouderen - Welkom bij NL-PSY",mailto:info@nl-psy.nl,,,
https://detelefoonboer.nl,200,Telefoon reparatie Elburg - de Telefoonboer,mailto:contact@detelefoonboer.nl,tel:31525847182,,Copyright © 2024 - de Telefoonboer - Gemaakt met ❤️ door
https://www.dekom.com/,200,Videoconferencing and Media Technology Solutions - DEKOM,,,,
https://maisonvandenboer.com,200,Home - Maison van den Boer,mailto:info@maisonvandenboer.com,tel:0031413318318,,Copyright © 2024 Maison van den Boer
https://creatieart.com,200,Contemporary modern art dealer in Goes - Creatie Art,,tel:0031653363547,,
https://krmprints.nl,200,KRM Prints – Handmade Photoalbums,mailto:info@krmprints.nl,tel:0180201300,,© Copyright - KRM Prints
https://varenso.nl,200,Varenso – Varenso BV Timmerwerk,,,,Copyright © 2024 
https://www.natuurmonumenten.nl/,200,Natuur beschermen in Nederland | Natuurmonumenten,,,,© Natuurmonumenten
https://www.globo.nl/,200,Globo - Ladies Footwear,mailto:info@globo.nl,,,© 2024 Carinhoso Globo B.V. All Rights Reserved. Powered by
https://meijerbouw.nl,200,Meijer ,mailto:info@meijerbouw.nl,,,
https://www.studiobreed.nl/,200,About us - Studio Breed - Fotografie Fenna van der Vliet,mailto:?subject=Studio%20Breed%20-%20Fotografie%20Fenna%20van%20der%20Vliet&body=https://www.studiobreed.nl/,,,
https://frankbax.com,200,Luxe keukenachterwanden | Frank Bax,mailto:info@frankbax.com,tel:+31622460364,,
gdsbouwsystemen.nl,Error: [Failure instance: Traceback: <class 'scrapy.spidermiddlewares.httperror.HttpError'>: Ignoring non-200 response,,,,,
https://mdbcollectie.nl,200,Mieke Diesveld Bestebroer,,,,
https://www.zanzz.nl/,200,Zanzz | Damesmode Alkmaar | De leukste merken,mailto:info@zanzz.nl,tel:0725127893,,©2024 Zanzz
https://www.poetryinternational.com/en/,200,Home - Poetry International,,,,© 2022 Poetry International.
https://vinke-beilen.nl,200,"Vinke Beilen - Woonwinkel Beilen, Assen, Hoogeveen, Emmen",mailto:info@vinke-beilen.nl,tel:0593541464,,
https://crossfitkampen.com/,200,CrossFit Kampen - Just Have Fun! - Gratis Proefles,mailto:info@crossfitkampen.com,,,© 2024
